image_id,label,long_labels
3363949719.jpg,2,Cassava Green Mottle (CGM)
3364800512.jpg,3,Cassava Mosaic Disease (CMD)
3365264596.jpg,4,Healthy
3365267863.jpg,1,Cassava Brown Streak Disease (CBSD)
3367003264.jpg,3,Cassava Mosaic Disease (CMD)
3368374284.jpg,0,Cassava Bacterial Blight (CBB)
3368457880.jpg,2,Cassava Green Mottle (CGM)
3368595399.jpg,0,Cassava Bacterial Blight (CBB)
3369127189.jpg,4,Healthy
3369247693.jpg,4,Healthy
336962626.jpg,4,Healthy
3369678617.jpg,3,Cassava Mosaic Disease (CMD)
3370446446.jpg,1,Cassava Brown Streak Disease (CBSD)
3370458852.jpg,0,Cassava Bacterial Blight (CBB)
3370579462.jpg,2,Cassava Green Mottle (CGM)
3370597486.jpg,4,Healthy
3370670803.jpg,3,Cassava Mosaic Disease (CMD)
337218970.jpg,0,Cassava Bacterial Blight (CBB)
3372358709.jpg,0,Cassava Bacterial Blight (CBB)
3373631271.jpg,4,Healthy
3377838107.jpg,2,Cassava Green Mottle (CGM)
3377872611.jpg,4,Healthy
3378106142.jpg,4,Healthy
3378843879.jpg,0,Cassava Bacterial Blight (CBB)
3378967649.jpg,4,Healthy
3380501855.jpg,4,Healthy
3381060071.jpg,1,Cassava Brown Streak Disease (CBSD)
3381887181.jpg,4,Healthy
3382206175.jpg,3,Cassava Mosaic Disease (CMD)
3382566517.jpg,4,Healthy
3383147575.jpg,4,Healthy
3383255347.jpg,4,Healthy
3383545626.jpg,1,Cassava Brown Streak Disease (CBSD)
3384250377.jpg,3,Cassava Mosaic Disease (CMD)
3384415464.jpg,2,Cassava Green Mottle (CGM)
3384499774.jpg,4,Healthy
3384690676.jpg,1,Cassava Brown Streak Disease (CBSD)
3385271207.jpg,0,Cassava Bacterial Blight (CBB)
3385811418.jpg,4,Healthy
3386572570.jpg,4,Healthy
338729354.jpg,4,Healthy
3388412714.jpg,3,Cassava Mosaic Disease (CMD)
3389284339.jpg,2,Cassava Green Mottle (CGM)
339203133.jpg,2,Cassava Green Mottle (CGM)
339278657.jpg,2,Cassava Green Mottle (CGM)
3393956189.jpg,4,Healthy
3394465312.jpg,3,Cassava Mosaic Disease (CMD)
339511319.jpg,1,Cassava Brown Streak Disease (CBSD)
3395212339.jpg,4,Healthy
3395591441.jpg,4,Healthy
3395726663.jpg,4,Healthy
3395851593.jpg,2,Cassava Green Mottle (CGM)
3395914437.jpg,3,Cassava Mosaic Disease (CMD)
3396517826.jpg,2,Cassava Green Mottle (CGM)
3396595680.jpg,2,Cassava Green Mottle (CGM)
3397396466.jpg,4,Healthy
3398785705.jpg,2,Cassava Green Mottle (CGM)
3400845479.jpg,1,Cassava Brown Streak Disease (CBSD)
340110323.jpg,4,Healthy
3401755120.jpg,4,Healthy
3401765971.jpg,4,Healthy
3402201686.jpg,4,Healthy
3402601721.jpg,0,Cassava Bacterial Blight (CBB)
3403682785.jpg,4,Healthy
3403835665.jpg,4,Healthy
3405285507.jpg,4,Healthy
3406720343.jpg,4,Healthy
3407674645.jpg,4,Healthy
3407890503.jpg,2,Cassava Green Mottle (CGM)
3408566327.jpg,4,Healthy
3410668826.jpg,4,Healthy
3412389628.jpg,2,Cassava Green Mottle (CGM)
3412620463.jpg,4,Healthy
3413335395.jpg,3,Cassava Mosaic Disease (CMD)
3413587734.jpg,1,Cassava Brown Streak Disease (CBSD)
3413715358.jpg,4,Healthy
3416552356.jpg,4,Healthy
3416720700.jpg,4,Healthy
3418246039.jpg,4,Healthy
3419496365.jpg,3,Cassava Mosaic Disease (CMD)
3419884089.jpg,4,Healthy
3419923779.jpg,4,Healthy
3420855674.jpg,2,Cassava Green Mottle (CGM)
3421109276.jpg,3,Cassava Mosaic Disease (CMD)
3421208425.jpg,2,Cassava Green Mottle (CGM)
3423497186.jpg,3,Cassava Mosaic Disease (CMD)
3427302906.jpg,2,Cassava Green Mottle (CGM)
3428113072.jpg,4,Healthy
3430083704.jpg,4,Healthy
3430125708.jpg,3,Cassava Mosaic Disease (CMD)
3430441640.jpg,4,Healthy
3433580973.jpg,4,Healthy
3434116989.jpg,4,Healthy
343493007.jpg,0,Cassava Bacterial Blight (CBB)
3435427625.jpg,2,Cassava Green Mottle (CGM)
3435646093.jpg,2,Cassava Green Mottle (CGM)
3436142956.jpg,4,Healthy
3436774116.jpg,4,Healthy
3437755112.jpg,0,Cassava Bacterial Blight (CBB)
3438055789.jpg,4,Healthy
3438108559.jpg,4,Healthy
3439001168.jpg,4,Healthy
3439967670.jpg,4,Healthy
3440475449.jpg,0,Cassava Bacterial Blight (CBB)
344091913.jpg,2,Cassava Green Mottle (CGM)
3440965079.jpg,2,Cassava Green Mottle (CGM)
3441418915.jpg,4,Healthy
3442513768.jpg,4,Healthy
344288315.jpg,0,Cassava Bacterial Blight (CBB)
3442992249.jpg,2,Cassava Green Mottle (CGM)
3443846811.jpg,0,Cassava Bacterial Blight (CBB)
3444265249.jpg,3,Cassava Mosaic Disease (CMD)
344427708.jpg,1,Cassava Brown Streak Disease (CBSD)
3445164485.jpg,3,Cassava Mosaic Disease (CMD)
3446353254.jpg,4,Healthy
3446435120.jpg,4,Healthy
3448607006.jpg,2,Cassava Green Mottle (CGM)
3449482809.jpg,4,Healthy
344993238.jpg,0,Cassava Bacterial Blight (CBB)
3451141305.jpg,4,Healthy
3451817748.jpg,4,Healthy
3451871229.jpg,2,Cassava Green Mottle (CGM)
3452098908.jpg,4,Healthy
345296543.jpg,3,Cassava Mosaic Disease (CMD)
3453071010.jpg,4,Healthy
3454772304.jpg,0,Cassava Bacterial Blight (CBB)
3455364465.jpg,3,Cassava Mosaic Disease (CMD)
3455486710.jpg,4,Healthy
3456257914.jpg,4,Healthy
3456289388.jpg,2,Cassava Green Mottle (CGM)
3456823667.jpg,4,Healthy
3457201271.jpg,4,Healthy
3457494065.jpg,4,Healthy
3459217743.jpg,3,Cassava Mosaic Disease (CMD)
3460883505.jpg,4,Healthy
3462014192.jpg,2,Cassava Green Mottle (CGM)
3462722131.jpg,1,Cassava Brown Streak Disease (CBSD)
3462747162.jpg,4,Healthy
346303870.jpg,0,Cassava Bacterial Blight (CBB)
3463125654.jpg,4,Healthy
3463523179.jpg,4,Healthy
3465175091.jpg,2,Cassava Green Mottle (CGM)
3465555642.jpg,0,Cassava Bacterial Blight (CBB)
3465620541.jpg,1,Cassava Brown Streak Disease (CBSD)
3465652063.jpg,4,Healthy
3465728572.jpg,2,Cassava Green Mottle (CGM)
3465867956.jpg,1,Cassava Brown Streak Disease (CBSD)
3466223968.jpg,0,Cassava Bacterial Blight (CBB)
3466335859.jpg,4,Healthy
3466878993.jpg,4,Healthy
3468010447.jpg,4,Healthy
3468269778.jpg,4,Healthy
3468766688.jpg,2,Cassava Green Mottle (CGM)
3469093921.jpg,0,Cassava Bacterial Blight (CBB)
3470374968.jpg,4,Healthy
3470652629.jpg,4,Healthy
3470984818.jpg,3,Cassava Mosaic Disease (CMD)
3471284965.jpg,0,Cassava Bacterial Blight (CBB)
3472375086.jpg,4,Healthy
3472675178.jpg,1,Cassava Brown Streak Disease (CBSD)
3473125611.jpg,1,Cassava Brown Streak Disease (CBSD)
3474356023.jpg,2,Cassava Green Mottle (CGM)
3474522679.jpg,0,Cassava Bacterial Blight (CBB)
3474657752.jpg,0,Cassava Bacterial Blight (CBB)
3474960927.jpg,4,Healthy
347499278.jpg,4,Healthy
3475528953.jpg,2,Cassava Green Mottle (CGM)
3476106510.jpg,4,Healthy
3476880261.jpg,4,Healthy
3477615133.jpg,2,Cassava Green Mottle (CGM)
347862395.jpg,4,Healthy
3479006083.jpg,4,Healthy
3481611394.jpg,4,Healthy
348249198.jpg,4,Healthy
3483301254.jpg,0,Cassava Bacterial Blight (CBB)
3483344406.jpg,0,Cassava Bacterial Blight (CBB)
3483612153.jpg,2,Cassava Green Mottle (CGM)
3484288413.jpg,3,Cassava Mosaic Disease (CMD)
3485831468.jpg,2,Cassava Green Mottle (CGM)
3485891168.jpg,0,Cassava Bacterial Blight (CBB)
3485950795.jpg,4,Healthy
3487010355.jpg,4,Healthy
3487867690.jpg,4,Healthy
3487985458.jpg,3,Cassava Mosaic Disease (CMD)
3488960155.jpg,4,Healthy
3489692619.jpg,0,Cassava Bacterial Blight (CBB)
3489780896.jpg,0,Cassava Bacterial Blight (CBB)
3489790909.jpg,1,Cassava Brown Streak Disease (CBSD)
3490931185.jpg,0,Cassava Bacterial Blight (CBB)
3491035063.jpg,4,Healthy
3491318122.jpg,4,Healthy
3492042850.jpg,4,Healthy
3492114933.jpg,4,Healthy
3492352245.jpg,4,Healthy
349341849.jpg,4,Healthy
3494142100.jpg,4,Healthy
3495104174.jpg,2,Cassava Green Mottle (CGM)
349583210.jpg,4,Healthy
3496438505.jpg,4,Healthy
3496476132.jpg,4,Healthy
3497274935.jpg,1,Cassava Brown Streak Disease (CBSD)
3497908336.jpg,4,Healthy
3498094604.jpg,2,Cassava Green Mottle (CGM)
3498789307.jpg,3,Cassava Mosaic Disease (CMD)
3500044378.jpg,4,Healthy
3500812508.jpg,4,Healthy
3501100214.jpg,1,Cassava Brown Streak Disease (CBSD)
3501265654.jpg,4,Healthy
3502675900.jpg,3,Cassava Mosaic Disease (CMD)
3504150572.jpg,3,Cassava Mosaic Disease (CMD)
3504347958.jpg,4,Healthy
350475912.jpg,4,Healthy
3504991692.jpg,0,Cassava Bacterial Blight (CBB)
350584113.jpg,4,Healthy
350684447.jpg,3,Cassava Mosaic Disease (CMD)
3507045403.jpg,4,Healthy
3511001525.jpg,3,Cassava Mosaic Disease (CMD)
3511444147.jpg,4,Healthy
3512092684.jpg,4,Healthy
3512385051.jpg,4,Healthy
3513397687.jpg,4,Healthy
3513881408.jpg,1,Cassava Brown Streak Disease (CBSD)
3514164612.jpg,4,Healthy
3514831407.jpg,0,Cassava Bacterial Blight (CBB)
3514874274.jpg,3,Cassava Mosaic Disease (CMD)
3516352675.jpg,2,Cassava Green Mottle (CGM)
3516709559.jpg,1,Cassava Brown Streak Disease (CBSD)
3517179673.jpg,1,Cassava Brown Streak Disease (CBSD)
3517828847.jpg,2,Cassava Green Mottle (CGM)
3519124623.jpg,4,Healthy
3520980908.jpg,4,Healthy
3521051310.jpg,4,Healthy
3523659784.jpg,0,Cassava Bacterial Blight (CBB)
352468512.jpg,4,Healthy
3524748781.jpg,2,Cassava Green Mottle (CGM)
3525273765.jpg,4,Healthy
3525376871.jpg,3,Cassava Mosaic Disease (CMD)
3529087945.jpg,4,Healthy
3529904728.jpg,2,Cassava Green Mottle (CGM)
3530560257.jpg,0,Cassava Bacterial Blight (CBB)
353070250.jpg,3,Cassava Mosaic Disease (CMD)
3531276963.jpg,0,Cassava Bacterial Blight (CBB)
3532532206.jpg,4,Healthy
3533209606.jpg,0,Cassava Bacterial Blight (CBB)
3533375796.jpg,4,Healthy
3533486523.jpg,4,Healthy
3533601057.jpg,0,Cassava Bacterial Blight (CBB)
35345736.jpg,4,Healthy
3535017534.jpg,0,Cassava Bacterial Blight (CBB)
3535078664.jpg,4,Healthy
353518711.jpg,2,Cassava Green Mottle (CGM)
3535260857.jpg,4,Healthy
3535439109.jpg,2,Cassava Green Mottle (CGM)
3536394674.jpg,1,Cassava Brown Streak Disease (CBSD)
3536435427.jpg,0,Cassava Bacterial Blight (CBB)
3536918233.jpg,2,Cassava Green Mottle (CGM)
353746186.jpg,0,Cassava Bacterial Blight (CBB)
3537938630.jpg,4,Healthy
3538242745.jpg,1,Cassava Brown Streak Disease (CBSD)
3540316536.jpg,3,Cassava Mosaic Disease (CMD)
3541933479.jpg,4,Healthy
3542289007.jpg,4,Healthy
3542508952.jpg,3,Cassava Mosaic Disease (CMD)
3544220328.jpg,4,Healthy
3545118265.jpg,4,Healthy
3546224869.jpg,2,Cassava Green Mottle (CGM)
3546582626.jpg,0,Cassava Bacterial Blight (CBB)
3546777867.jpg,2,Cassava Green Mottle (CGM)
354756762.jpg,4,Healthy
3547680343.jpg,4,Healthy
3548257728.jpg,0,Cassava Bacterial Blight (CBB)
3549070816.jpg,1,Cassava Brown Streak Disease (CBSD)
3552954566.jpg,3,Cassava Mosaic Disease (CMD)
3554722517.jpg,2,Cassava Green Mottle (CGM)
3554938501.jpg,2,Cassava Green Mottle (CGM)
3555694863.jpg,4,Healthy
3556578053.jpg,0,Cassava Bacterial Blight (CBB)
3558210232.jpg,2,Cassava Green Mottle (CGM)
3558865995.jpg,4,Healthy
3559812873.jpg,4,Healthy
3559842969.jpg,4,Healthy
3560558038.jpg,4,Healthy
356095707.jpg,4,Healthy
3561411595.jpg,3,Cassava Mosaic Disease (CMD)
3561701886.jpg,2,Cassava Green Mottle (CGM)
3562110262.jpg,3,Cassava Mosaic Disease (CMD)
3562291336.jpg,4,Healthy
3564058701.jpg,4,Healthy
3564758380.jpg,2,Cassava Green Mottle (CGM)
3566642646.jpg,4,Healthy
3567018385.jpg,4,Healthy
3567421807.jpg,4,Healthy
3567747023.jpg,3,Cassava Mosaic Disease (CMD)
3569608450.jpg,4,Healthy
3570666116.jpg,4,Healthy
3570893205.jpg,3,Cassava Mosaic Disease (CMD)
3571228905.jpg,4,Healthy
3571405769.jpg,4,Healthy
3571866681.jpg,0,Cassava Bacterial Blight (CBB)
3571912380.jpg,4,Healthy
3573249940.jpg,0,Cassava Bacterial Blight (CBB)
3573857618.jpg,2,Cassava Green Mottle (CGM)
3574308503.jpg,4,Healthy
3574527119.jpg,4,Healthy
3575454686.jpg,4,Healthy
3575673908.jpg,4,Healthy
3575732526.jpg,2,Cassava Green Mottle (CGM)
3576795584.jpg,4,Healthy
3577187521.jpg,4,Healthy
3578719931.jpg,4,Healthy
3579904762.jpg,0,Cassava Bacterial Blight (CBB)
3580451894.jpg,4,Healthy
3581438236.jpg,0,Cassava Bacterial Blight (CBB)
3585984436.jpg,4,Healthy
3587386761.jpg,2,Cassava Green Mottle (CGM)
3588363246.jpg,4,Healthy
3588796233.jpg,4,Healthy
3589093765.jpg,4,Healthy
3589202621.jpg,0,Cassava Bacterial Blight (CBB)
3589849323.jpg,1,Cassava Brown Streak Disease (CBSD)
358985142.jpg,3,Cassava Mosaic Disease (CMD)
3589892630.jpg,1,Cassava Brown Streak Disease (CBSD)
3590920692.jpg,2,Cassava Green Mottle (CGM)
3591651493.jpg,3,Cassava Mosaic Disease (CMD)
3591683248.jpg,0,Cassava Bacterial Blight (CBB)
3593281807.jpg,3,Cassava Mosaic Disease (CMD)
3593973663.jpg,4,Healthy
3594319135.jpg,2,Cassava Green Mottle (CGM)
3594347232.jpg,4,Healthy
3594393384.jpg,4,Healthy
3594749275.jpg,0,Cassava Bacterial Blight (CBB)
359752915.jpg,2,Cassava Green Mottle (CGM)
3598862913.jpg,3,Cassava Mosaic Disease (CMD)
359920987.jpg,3,Cassava Mosaic Disease (CMD)
360024971.jpg,2,Cassava Green Mottle (CGM)
3600266837.jpg,0,Cassava Bacterial Blight (CBB)
3600939032.jpg,4,Healthy
3601095535.jpg,4,Healthy
3602005087.jpg,2,Cassava Green Mottle (CGM)
3602830290.jpg,4,Healthy
360356909.jpg,1,Cassava Brown Streak Disease (CBSD)
3604550259.jpg,4,Healthy
3606444660.jpg,2,Cassava Green Mottle (CGM)
3606759049.jpg,1,Cassava Brown Streak Disease (CBSD)
360706290.jpg,4,Healthy
3607291396.jpg,1,Cassava Brown Streak Disease (CBSD)
3607705689.jpg,3,Cassava Mosaic Disease (CMD)
3608563385.jpg,1,Cassava Brown Streak Disease (CBSD)
3608836660.jpg,4,Healthy
3609231676.jpg,0,Cassava Bacterial Blight (CBB)
3609260930.jpg,4,Healthy
3609301419.jpg,4,Healthy
3609593420.jpg,3,Cassava Mosaic Disease (CMD)
3609986814.jpg,4,Healthy
3610554342.jpg,1,Cassava Brown Streak Disease (CBSD)
3611961543.jpg,4,Healthy
3612201451.jpg,2,Cassava Green Mottle (CGM)
3612391519.jpg,4,Healthy
3614486203.jpg,1,Cassava Brown Streak Disease (CBSD)
3614778275.jpg,0,Cassava Bacterial Blight (CBB)
3615279906.jpg,3,Cassava Mosaic Disease (CMD)
3615381155.jpg,1,Cassava Brown Streak Disease (CBSD)
3615856215.jpg,4,Healthy
3615932083.jpg,4,Healthy
3617067141.jpg,2,Cassava Green Mottle (CGM)
3617701525.jpg,3,Cassava Mosaic Disease (CMD)
361789228.jpg,2,Cassava Green Mottle (CGM)
361834940.jpg,4,Healthy
3618440101.jpg,2,Cassava Green Mottle (CGM)
3619611335.jpg,4,Healthy
3620010252.jpg,4,Healthy
3620351834.jpg,4,Healthy
3621524311.jpg,2,Cassava Green Mottle (CGM)
3621710176.jpg,4,Healthy
3622486808.jpg,0,Cassava Bacterial Blight (CBB)
362383094.jpg,1,Cassava Brown Streak Disease (CBSD)
3624585.jpg,4,Healthy
3625017880.jpg,3,Cassava Mosaic Disease (CMD)
3627247947.jpg,3,Cassava Mosaic Disease (CMD)
3628771349.jpg,1,Cassava Brown Streak Disease (CBSD)
3628996963.jpg,4,Healthy
3630015138.jpg,1,Cassava Brown Streak Disease (CBSD)
3630665946.jpg,4,Healthy
3633380986.jpg,4,Healthy
3633631625.jpg,4,Healthy
3634020849.jpg,4,Healthy
3634357776.jpg,4,Healthy
3634822711.jpg,2,Cassava Green Mottle (CGM)
363639242.jpg,3,Cassava Mosaic Disease (CMD)
3636873900.jpg,4,Healthy
3636948632.jpg,2,Cassava Green Mottle (CGM)
3637072824.jpg,2,Cassava Green Mottle (CGM)
3637527280.jpg,0,Cassava Bacterial Blight (CBB)
3638322339.jpg,4,Healthy
3640588854.jpg,4,Healthy
364253152.jpg,4,Healthy
3643017082.jpg,4,Healthy
3643261845.jpg,4,Healthy
364372778.jpg,2,Cassava Green Mottle (CGM)
3644704769.jpg,3,Cassava Mosaic Disease (CMD)
3644786375.jpg,3,Cassava Mosaic Disease (CMD)
3644947505.jpg,2,Cassava Green Mottle (CGM)
3645381564.jpg,4,Healthy
3645775098.jpg,0,Cassava Bacterial Blight (CBB)
3646738568.jpg,4,Healthy
3647124621.jpg,1,Cassava Brown Streak Disease (CBSD)
3651447352.jpg,4,Healthy
3651958252.jpg,3,Cassava Mosaic Disease (CMD)
3652447934.jpg,0,Cassava Bacterial Blight (CBB)
365293292.jpg,4,Healthy
3653076658.jpg,4,Healthy
3653286071.jpg,0,Cassava Bacterial Blight (CBB)
3653619329.jpg,4,Healthy
365488535.jpg,1,Cassava Brown Streak Disease (CBSD)
3656419119.jpg,0,Cassava Bacterial Blight (CBB)
3658535011.jpg,4,Healthy
3659739302.jpg,2,Cassava Green Mottle (CGM)
3660846961.jpg,4,Healthy
3662018109.jpg,4,Healthy
3664478040.jpg,4,Healthy
366475437.jpg,3,Cassava Mosaic Disease (CMD)
3665306245.jpg,4,Healthy
3667619405.jpg,4,Healthy
366838317.jpg,0,Cassava Bacterial Blight (CBB)
3668854435.jpg,4,Healthy
3670188705.jpg,4,Healthy
367042340.jpg,4,Healthy
3671992135.jpg,2,Cassava Green Mottle (CGM)
3672385003.jpg,4,Healthy
3674280452.jpg,4,Healthy
3674354159.jpg,0,Cassava Bacterial Blight (CBB)
3674975223.jpg,3,Cassava Mosaic Disease (CMD)
3675829567.jpg,4,Healthy
3676307859.jpg,4,Healthy
3676426779.jpg,2,Cassava Green Mottle (CGM)
3677912635.jpg,4,Healthy
3678230189.jpg,1,Cassava Brown Streak Disease (CBSD)
3680730549.jpg,4,Healthy
3682980457.jpg,4,Healthy
3683714600.jpg,2,Cassava Green Mottle (CGM)
3683884881.jpg,3,Cassava Mosaic Disease (CMD)
3684580496.jpg,2,Cassava Green Mottle (CGM)
3684621874.jpg,0,Cassava Bacterial Blight (CBB)
3686160950.jpg,3,Cassava Mosaic Disease (CMD)
3686283354.jpg,0,Cassava Bacterial Blight (CBB)
3687069352.jpg,1,Cassava Brown Streak Disease (CBSD)
3687403120.jpg,2,Cassava Green Mottle (CGM)
3687520197.jpg,4,Healthy
3687946395.jpg,3,Cassava Mosaic Disease (CMD)
3688735381.jpg,4,Healthy
3689465564.jpg,2,Cassava Green Mottle (CGM)
3690342005.jpg,3,Cassava Mosaic Disease (CMD)
3691200692.jpg,4,Healthy
369159418.jpg,2,Cassava Green Mottle (CGM)
3692342611.jpg,4,Healthy
3692595571.jpg,4,Healthy
3693124692.jpg,2,Cassava Green Mottle (CGM)
369349787.jpg,1,Cassava Brown Streak Disease (CBSD)
3693752040.jpg,4,Healthy
3694251978.jpg,4,Healthy
369451134.jpg,3,Cassava Mosaic Disease (CMD)
3695063777.jpg,3,Cassava Mosaic Disease (CMD)
3695666030.jpg,4,Healthy
3696677446.jpg,4,Healthy
3697082770.jpg,4,Healthy
3697955919.jpg,2,Cassava Green Mottle (CGM)
369948630.jpg,4,Healthy
3699866059.jpg,0,Cassava Bacterial Blight (CBB)
3699953741.jpg,4,Healthy
370269140.jpg,0,Cassava Bacterial Blight (CBB)
3703003342.jpg,4,Healthy
3703204136.jpg,4,Healthy
3703439317.jpg,4,Healthy
3704210007.jpg,4,Healthy
3704585541.jpg,3,Cassava Mosaic Disease (CMD)
3704646396.jpg,2,Cassava Green Mottle (CGM)
3706807921.jpg,3,Cassava Mosaic Disease (CMD)
3707322639.jpg,4,Healthy
3708657911.jpg,0,Cassava Bacterial Blight (CBB)
3708923477.jpg,0,Cassava Bacterial Blight (CBB)
3709090088.jpg,4,Healthy
3709241873.jpg,4,Healthy
370935703.jpg,4,Healthy
3710070887.jpg,1,Cassava Brown Streak Disease (CBSD)
3710947953.jpg,4,Healthy
3712227336.jpg,4,Healthy
3712647499.jpg,3,Cassava Mosaic Disease (CMD)
3713301383.jpg,4,Healthy
3713675255.jpg,4,Healthy
3714169299.jpg,4,Healthy
3714240352.jpg,1,Cassava Brown Streak Disease (CBSD)
3714324600.jpg,4,Healthy
3714369192.jpg,1,Cassava Brown Streak Disease (CBSD)
3716217884.jpg,4,Healthy
3716704922.jpg,2,Cassava Green Mottle (CGM)
3719374465.jpg,0,Cassava Bacterial Blight (CBB)
3719761839.jpg,1,Cassava Brown Streak Disease (CBSD)
3722626623.jpg,1,Cassava Brown Streak Disease (CBSD)
3723227529.jpg,4,Healthy
3724194878.jpg,0,Cassava Bacterial Blight (CBB)
3724895010.jpg,4,Healthy
3724956866.jpg,4,Healthy
3725984716.jpg,3,Cassava Mosaic Disease (CMD)
3726258018.jpg,3,Cassava Mosaic Disease (CMD)
3727402157.jpg,2,Cassava Green Mottle (CGM)
3728785468.jpg,4,Healthy
372913669.jpg,2,Cassava Green Mottle (CGM)
3730157636.jpg,2,Cassava Green Mottle (CGM)
3731052059.jpg,1,Cassava Brown Streak Disease (CBSD)
373389005.jpg,4,Healthy
3734352719.jpg,4,Healthy
3734403071.jpg,0,Cassava Bacterial Blight (CBB)
3734410646.jpg,0,Cassava Bacterial Blight (CBB)
3734809897.jpg,4,Healthy
373513391.jpg,4,Healthy
3735271725.jpg,3,Cassava Mosaic Disease (CMD)
3735562929.jpg,2,Cassava Green Mottle (CGM)
3735914838.jpg,4,Healthy
3736110104.jpg,4,Healthy
3736581727.jpg,0,Cassava Bacterial Blight (CBB)
3737986834.jpg,4,Healthy
3738618109.jpg,4,Healthy
3739021598.jpg,0,Cassava Bacterial Blight (CBB)
3739988988.jpg,0,Cassava Bacterial Blight (CBB)
3740043778.jpg,4,Healthy
374033272.jpg,4,Healthy
3741168853.jpg,0,Cassava Bacterial Blight (CBB)
3741438822.jpg,4,Healthy
3742113843.jpg,4,Healthy
3743063654.jpg,4,Healthy
3743464955.jpg,2,Cassava Green Mottle (CGM)
3746453435.jpg,3,Cassava Mosaic Disease (CMD)
3746679490.jpg,4,Healthy
3747187847.jpg,0,Cassava Bacterial Blight (CBB)
3747721675.jpg,3,Cassava Mosaic Disease (CMD)
3749188656.jpg,0,Cassava Bacterial Blight (CBB)
3749674341.jpg,4,Healthy
3750000354.jpg,4,Healthy
3750531615.jpg,2,Cassava Green Mottle (CGM)
3751819618.jpg,4,Healthy
3753582415.jpg,3,Cassava Mosaic Disease (CMD)
375377758.jpg,0,Cassava Bacterial Blight (CBB)
3754516672.jpg,4,Healthy
3757075482.jpg,0,Cassava Bacterial Blight (CBB)
3757297104.jpg,4,Healthy
3758808026.jpg,3,Cassava Mosaic Disease (CMD)
3758960984.jpg,3,Cassava Mosaic Disease (CMD)
3762022485.jpg,1,Cassava Brown Streak Disease (CBSD)
3762288962.jpg,4,Healthy
3762341470.jpg,3,Cassava Mosaic Disease (CMD)
3762529450.jpg,4,Healthy
3765687656.jpg,4,Healthy
3765788774.jpg,4,Healthy
3766549502.jpg,4,Healthy
3767196717.jpg,0,Cassava Bacterial Blight (CBB)
3767372651.jpg,4,Healthy
3767887744.jpg,3,Cassava Mosaic Disease (CMD)
376862597.jpg,4,Healthy
3769300962.jpg,0,Cassava Bacterial Blight (CBB)
376932028.jpg,4,Healthy
3769435644.jpg,4,Healthy
3769794869.jpg,4,Healthy
3770389028.jpg,0,Cassava Bacterial Blight (CBB)
3772064912.jpg,2,Cassava Green Mottle (CGM)
3772677160.jpg,4,Healthy
3772745803.jpg,2,Cassava Green Mottle (CGM)
3772776774.jpg,3,Cassava Mosaic Disease (CMD)
3773184372.jpg,4,Healthy
3773447905.jpg,1,Cassava Brown Streak Disease (CBSD)
3773593656.jpg,4,Healthy
3775082960.jpg,0,Cassava Bacterial Blight (CBB)
377552461.jpg,0,Cassava Bacterial Blight (CBB)
3775748715.jpg,4,Healthy
3776102541.jpg,1,Cassava Brown Streak Disease (CBSD)
3779623554.jpg,4,Healthy
3779724069.jpg,3,Cassava Mosaic Disease (CMD)
3780704210.jpg,3,Cassava Mosaic Disease (CMD)
3781411547.jpg,1,Cassava Brown Streak Disease (CBSD)
3782697407.jpg,1,Cassava Brown Streak Disease (CBSD)
3783039310.jpg,4,Healthy
3783295849.jpg,4,Healthy
3784391347.jpg,2,Cassava Green Mottle (CGM)
3784450324.jpg,4,Healthy
378698250.jpg,4,Healthy
3788064831.jpg,4,Healthy
378819358.jpg,4,Healthy
3788644413.jpg,4,Healthy
3788771379.jpg,4,Healthy
3789737508.jpg,4,Healthy
3790228631.jpg,4,Healthy
3791239954.jpg,1,Cassava Brown Streak Disease (CBSD)
3792024125.jpg,4,Healthy
3792140986.jpg,0,Cassava Bacterial Blight (CBB)
3792533899.jpg,3,Cassava Mosaic Disease (CMD)
3793330900.jpg,4,Healthy
3793364086.jpg,4,Healthy
3793586140.jpg,2,Cassava Green Mottle (CGM)
3793664928.jpg,1,Cassava Brown Streak Disease (CBSD)
3793827107.jpg,2,Cassava Green Mottle (CGM)
3795035520.jpg,3,Cassava Mosaic Disease (CMD)
3798090445.jpg,4,Healthy
3798939425.jpg,4,Healthy
3799545703.jpg,3,Cassava Mosaic Disease (CMD)
379958464.jpg,4,Healthy
380002014.jpg,2,Cassava Green Mottle (CGM)
3802311775.jpg,4,Healthy
3803355444.jpg,4,Healthy
3805830184.jpg,4,Healthy
3807557163.jpg,0,Cassava Bacterial Blight (CBB)
3808339599.jpg,2,Cassava Green Mottle (CGM)
3808794161.jpg,2,Cassava Green Mottle (CGM)
3809682538.jpg,4,Healthy
3810425289.jpg,0,Cassava Bacterial Blight (CBB)
3811396790.jpg,2,Cassava Green Mottle (CGM)
3813083782.jpg,2,Cassava Green Mottle (CGM)
3813128079.jpg,0,Cassava Bacterial Blight (CBB)
3813188280.jpg,4,Healthy
381393296.jpg,4,Healthy
3814011127.jpg,3,Cassava Mosaic Disease (CMD)
3814035701.jpg,2,Cassava Green Mottle (CGM)
